gesture_id,person_id,session_id,run_path,include,notes
A,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\A\runs\run_20260926_145945_409733_p14120,true,fold=S3_LOSO/subject_P04; images=25
U,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\U\runs\run_20260926_150020_854946_p12404,true,fold=S3_LOSO/subject_P04; images=25
V,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\V\runs\run_20260926_145945_442234_p26832,true,fold=S3_LOSO/subject_P04; images=25
V,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\V\runs\run_20260926_145947_982338_p26360,true,fold=S3_LOSO/subject_P04; images=25
V,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\V\runs\run_20260926_145952_965145_p14120,true,fold=S3_LOSO/subject_P04; images=25
V,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\V\runs\run_20260926_145955_459252_p25540,true,fold=S3_LOSO/subject_P04; images=25
V,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\V\runs\run_20260926_145957_785357_p27064,true,fold=S3_LOSO/subject_P04; images=25
V,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\V\runs\run_20260926_150000_231477_p13588,true,fold=S3_LOSO/subject_P04; images=25
V,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\V\runs\run_20260926_150002_739065_p11480,true,fold=S3_LOSO/subject_P04; images=25
V,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\V\runs\run_20260926_150005_129591_p8564,true,fold=S3_LOSO/subject_P04; images=25
V,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\V\runs\run_20260926_150007_381148_p18060,true,fold=S3_LOSO/subject_P04; images=25
V,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\V\runs\run_20260926_150016_239409_p18804,true,fold=S3_LOSO/subject_P04; images=25
V,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\V\runs\run_20260926_150018_501961_p12404,true,fold=S3_LOSO/subject_P04; images=25
V,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\V\runs\run_20260926_150020_852446_p14644,true,fold=S3_LOSO/subject_P04; images=25
W,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\W\runs\run_20260926_145945_444235_p26360,true,fold=S3_LOSO/subject_P04; images=25
W,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\W\runs\run_20260926_145950_456527_p14120,true,fold=S3_LOSO/subject_P04; images=25
W,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\W\runs\run_20260926_145952_965643_p25540,true,fold=S3_LOSO/subject_P04; images=25
W,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\W\runs\run_20260926_145955_455752_p27064,true,fold=S3_LOSO/subject_P04; images=25
W,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\W\runs\run_20260926_145957_775357_p13588,true,fold=S3_LOSO/subject_P04; images=25
W,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\W\runs\run_20260926_150000_230978_p11480,true,fold=S3_LOSO/subject_P04; images=25
W,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\W\runs\run_20260926_150002_749564_p8564,true,fold=S3_LOSO/subject_P04; images=25
W,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\W\runs\run_20260926_150005_121591_p18060,true,fold=S3_LOSO/subject_P04; images=25
W,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\W\runs\run_20260926_150007_380648_p27596,true,fold=S3_LOSO/subject_P04; images=25
W,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\W\runs\run_20260926_150016_237907_p12404,true,fold=S3_LOSO/subject_P04; images=25
W,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\W\runs\run_20260926_150018_510961_p14644,true,fold=S3_LOSO/subject_P04; images=25
W,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\W\runs\run_20260926_150020_854446_p3148,true,fold=S3_LOSO/subject_P04; images=25
Y,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\Y\runs\run_20260926_145947_984337_p14120,true,fold=S3_LOSO/subject_P04; images=25
Y,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\Y\runs\run_20260926_145950_453029_p25540,true,fold=S3_LOSO/subject_P04; images=25
Y,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\Y\runs\run_20260926_145952_974648_p27064,true,fold=S3_LOSO/subject_P04; images=25
Y,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\Y\runs\run_20260926_145955_453751_p13588,true,fold=S3_LOSO/subject_P04; images=25
Y,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\Y\runs\run_20260926_145957_786358_p11480,true,fold=S3_LOSO/subject_P04; images=25
Y,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\Y\runs\run_20260926_150000_232977_p8564,true,fold=S3_LOSO/subject_P04; images=25
Y,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\Y\runs\run_20260926_150002_749064_p18060,true,fold=S3_LOSO/subject_P04; images=25
Y,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\Y\runs\run_20260926_150005_128093_p27596,true,fold=S3_LOSO/subject_P04; images=25
Y,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\Y\runs\run_20260926_150007_371647_p26772,true,fold=S3_LOSO/subject_P04; images=25
Y,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\Y\runs\run_20260926_150016_248908_p14644,true,fold=S3_LOSO/subject_P04; images=25
Y,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\Y\runs\run_20260926_150018_500463_p3148,true,fold=S3_LOSO/subject_P04; images=25
Y,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\Y\runs\run_20260926_150020_843946_p26832,true,fold=S3_LOSO/subject_P04; images=25
